well_id,contact_id,well_name,longitude,latitude,apn,county,subbasin_num,subbasin,status,de_minimis,pws,has_wcr,gw_recordation,max_prod_gpm,year_pumping,total_depth_ft,screen_top_ft,screen_bottom_ft,casing_in,purpose,purpose_all,irr_acreage,irr_method,pou_count,pou_apns,method,ext_total_af,ext_flag,ext_tule_wy2025,ext_tl_partial2025,ext_tl_partial2024,ext_monthly,owner_total_af,owner_num_wells
52376,36457,Well-SP-018221043000=06031,-119.708613,36.298036,018221043000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018221043000,Not reported,,,,,,,,
52377,35664,canal,-119.713419,36.339271,005060019000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,200,2010,,,,,Irrigated Agriculture,Irrigated Agriculture,17.0,Buried Tape,1,005060019000,Not reported,,,,,,,,1
52378,36226,Well-SP-007010006000=06031-202501131708098570,-120.848621,38.550126,007010006000,Amador,,Unknown,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,007010006000,Not reported,,,,,,,,
52379,36226,Well-SP-007010006000=06031-202501131708098600,-120.848621,38.550126,007010006000,Amador,,Unknown,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,007010006000,Not reported,,,,,,,,
52380,36226,Well-SP-007010006000=06031-202501131708098670,-120.848621,38.550126,007010006000,Amador,,Unknown,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,007010006000,Not reported,,,,,,,,
52381,36226,Well-SP-007010006000=06031-202501131708098700,-120.848621,38.550126,007010006000,Amador,,Unknown,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,007010006000,Not reported,,,,,,,,
52382,36226,Well-SP-007010006000=06031,-120.848621,38.550126,007010006000,Amador,,Unknown,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,007010006000,Not reported,,,,,,,,
52383,36264,Well-SP-016070045000=06031,-119.576291,36.314588,016070045000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016070045000,Not reported,,,,,,,,
52384,36434,Well-SP-006031037000=06031,-119.655632,36.397865,006031037000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006031037000,Not reported,,,,,,,,
52385,36137,Well-SP-002190025000=06031,-119.573588,36.403955,002190025000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,002190025000,Not reported,,,,,,,,
52386,35746,Well-SP-023110016000=06031,-119.777713,36.285502,023110016000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,023110016000,Not reported,,,,,,,,
52387,36464,Well-SP-009160024000=06031,-119.705281,36.349543,009160024000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009160024000,Not reported,,,,,,,,
52388,35543,Well-SP-002030024000=06031,-119.528863,36.464210,002030024000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,002030024000,Not reported,,,,,,,,
52389,35843,Well-SP-026090025000=06031,-119.791545,36.202143,026090025000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,026090025000,Not reported,,,,,,,,
52390,35843,Well-SP-026090023000=06031,-119.791697,36.198622,026090023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,026090023000,Not reported,,,,,,,,
52391,35259,Well-SP-024062034000=06031,-119.761678,36.271944,024062034000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,024062034000,Not reported,,,,,,,,
52392,35259,Well-SP-024062034000=06031,-119.761678,36.271944,024062034000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,024062034000,Not reported,,,,,,,,
52393,36399,Well-SP-002210040000=06031,-119.655557,36.406057,002210040000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,002210040000,Not reported,,,,,,,,
52394,35988,Well-SP-009080004000=06031,-119.702838,36.341497,009080004000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009080004000,Not reported,,,,,,,,
52395,35852,Well-SP-026090023000=06031,-119.791697,36.198622,026090023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,026090023000,Not reported,,,,,,,,
52396,36260,Well-SP-009160045000=06031,-119.702544,36.346752,009160045000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009160045000,Not reported,,,,,,,,
52399,35140,Well-SP-004100061000=06031,-119.783702,36.376237,004100061000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,004100061000,Not reported,,,,,,,,
52400,35202,Well-SP-004200052000=06031,-119.788351,36.343722,004200052000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,004200052000,Not reported,,,,,,,,
52401,35662,Well-SP-004261013000=06031,-119.807224,36.336143,004261013000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,004261013000,Not reported,,,,,,,,
52402,35282,Well-SP-023100013000=06031,-119.779647,36.285857,023100013000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,023100013000,Not reported,,,,,,,,
52403,35957,Well-SP-014130012000=06031-202501131708098800,-119.598581,36.348065,014130012000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014130012000,Not reported,,,,,,,,
52404,35957,Well-SP-014130012000=06031,-119.598581,36.348065,014130012000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014130012000,Not reported,,,,,,,,
52405,35519,Well-SP-009070023000=06031,-119.705873,36.329058,009070023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009070023000,Not reported,,,,,,,,
52406,36219,Well-SP-006032044000=06031,-119.654447,36.393153,006032044000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006032044000,Not reported,,,,,,,,
52407,35238,Well-SP-017010019000=06031-202501131708098830,-119.743957,36.322787,017010019000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017010019000,Not reported,,,,,,,,
52408,35238,Well-SP-017010019000=06031,-119.743957,36.322787,017010019000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017010019000,Not reported,,,,,,,,
52409,36572,Well-SP-009130011000=06031,-119.704197,36.345666,009130011000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009130011000,Not reported,,,,,,,,
52410,36474,Well-SP-014060031000=06031,-119.575698,36.372528,014060031000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014060031000,Not reported,,,,,,,,
52411,35187,Well-SP-002120094000=06031,-119.619591,36.445014,002120094000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,002120094000,Not reported,,,,,,,,
52412,36486,Well-SP-005050033000=06031-202501131708098870,-119.713104,36.343731,005050033000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,005050033000,Not reported,,,,,,,,
52413,36486,Well-SP-005050033000=06031-202501131708098900,-119.713104,36.343731,005050033000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,005050033000,Not reported,,,,,,,,
52414,36486,Well-SP-005050033000=06031-202501131708098930,-119.713104,36.343731,005050033000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,005050033000,Not reported,,,,,,,,
52415,36486,Well-SP-005050033000=06031-202501131708099000,-119.713104,36.343731,005050033000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,005050033000,Not reported,,,,,,,,
52416,36486,Well-SP-005050033000=06031,-119.713104,36.343731,005050033000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,005050033000,Not reported,,,,,,,,
52417,36150,Well-SP-014130080000=06031,-119.569796,36.351950,014130080000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014130080000,Not reported,,,,,,,,
52418,35396,Well-SP-009160043000=06031,-119.701390,36.346760,009160043000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009160043000,Not reported,,,,,,,,
52419,36235,well,-119.616644,36.299303,016140089000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,250,2000,,,,,Other,Other,,,1,016140090000,Not reported,,,,,,,,1
52420,35163,Well-SP-021030035000=06031,-119.755693,36.314277,021030035000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,021030035000,Not reported,,,,,,,,
52421,35163,Well-SP-021030035000=06031,-119.755693,36.314277,021030035000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,021030035000,Not reported,,,,,,,,
52422,36049,Well-SP-016140038000=06031,-119.624287,36.299556,016140038000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016140038000,Not reported,,,,,,,,
52423,36479,Well-SP-017280036000=06031,-119.694006,36.309247,017280036000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017280036000,Not reported,,,,,,,,
52424,36587,Well-SP-006040082000=06031-202501131708099030,-119.653342,36.376937,006040082000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040082000,Not reported,,,,,,,,
52425,36587,Well-SP-006040082000=06031-202501131708099070,-119.653342,36.376937,006040082000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040082000,Not reported,,,,,,,,
52426,36587,Well-SP-006040082000=06031,-119.653342,36.376937,006040082000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040082000,Not reported,,,,,,,,
52427,36362,Well-SP-007180001000=06031,-119.645563,36.366597,007180001000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,007180001000,Not reported,,,,,,,,
52428,35169,Well-SP-004280077000=06031,-119.762224,36.339426,004280077000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,004280077000,Not reported,,,,,,,,
52429,35258,16376 20th ave,-119.816729,36.235533,024180006000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,22,2015,,,,,Household,Individual household supply,,,1,024180006000,Not reported,,,,,,,,1
52430,35324,Well-SP-024062043000=06031,-119.745309,36.277283,024062043000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,024062043000,Not reported,,,,,,,,
52431,35701,Well-SP-021030062000=06031,-119.767660,36.327599,021030062000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,021030062000,Not reported,,,,,,,,
52432,35470,Well-SP-014010030000=06031,-119.606182,36.400053,014010030000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014010030000,Not reported,,,,,,,,
52433,35723,Well-SP-024090041000=06031,-119.818826,36.257652,024090041000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,024090041000,Not reported,,,,,,,,
52434,35956,Well-SP-006032008000=06031,-119.640631,36.400169,006032008000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006032008000,Not reported,,,,,,,,
52435,35896,Well-SP-009080028000=06031,-119.701648,36.340737,009080028000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009080028000,Not reported,,,,,,,,
52436,36415,Well-SP-018261031000=06031,-119.740095,36.283518,018261031000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018261031000,Not reported,,,,,,,,
52437,35867,Well-SP-017010067000=06031-202501131708099100,-119.720431,36.313864,017010067000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017010067000,Not reported,,,,,,,,
52438,35867,Well-SP-017010067000=06031,-119.720431,36.313864,017010067000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017010067000,Not reported,,,,,,,,
52439,35392,Well-SP-006040081000=06031,-119.653912,36.376925,006040081000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040081000,Not reported,,,,,,,,
52440,35392,Well-SP-006040062000=06031,-119.654535,36.376937,006040062000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040062000,Not reported,,,,,,,,
52441,35392,Well-SP-006040136000=06031,-119.654294,36.375069,006040136000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040136000,Not reported,,,,,,,,
52442,35392,Well-SP-006040081000=06031,-119.653912,36.376925,006040081000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040081000,Not reported,,,,,,,,
52443,35392,Well-SP-006040062000=06031,-119.654535,36.376937,006040062000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040062000,Not reported,,,,,,,,
52444,35392,Well-SP-006040136000=06031,-119.654294,36.375069,006040136000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006040136000,Not reported,,,,,,,,
52445,35285,Well-SP-023030029000=06031,-119.745172,36.299456,023030029000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,023030029000,Not reported,,,,,,,,
52453,36238,Well-SP-014080063000=06031,-119.607542,36.371082,014080063000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014080063000,Not reported,,,,,,,,
52458,36142,Well-SP-009080014000=06031,-119.705007,36.340100,009080014000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009080014000,Not reported,,,,,,,,
52459,36007,Well-SP-014830019000=06031,-119.625192,36.350812,014830019000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014830019000,Not reported,,,,,,,,
52460,36007,Well-SP-014830020000=06031-202501131708099200,-119.623221,36.351519,014830020000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014830020000,Not reported,,,,,,,,
52461,36007,Well-SP-014830020000=06031,-119.623221,36.351519,014830020000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014830020000,Not reported,,,,,,,,
52462,35936,Ag Well,-119.627501,36.364632,014080086000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,300,2020,,,,,Irrigated Agriculture,Irrigated Agriculture,17.5,Drip/Micro,2,014080086000; 014080106000,Not reported,,,,,,,,1
52463,35377,Well-SP-016160035000=06031,-119.634467,36.309414,016160035000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016160035000,Not reported,,,,,,,,
52464,36377,Well-SP-006032055000=06031,-119.639661,36.393593,006032055000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006032055000,Not reported,,,,,,,,
52465,35845,Well-SP-026090051000=06031,-119.786408,36.197812,026090051000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,026090051000,Not reported,,,,,,,,
52466,36269,Well-SP-006010047000=06031,-119.718327,36.397816,006010047000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006010047000,Not reported,,,,,,,,
52467,35860,Well-SP-026110018000=06031,-119.840567,36.195850,026110018000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,026110018000,Not reported,,,,,,,,
52468,35212,Well-SP-017010022000=06031,-119.744074,36.325196,017010022000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017010022000,Not reported,,,,,,,,
52469,35647,B 11,-119.558596,36.114782,034320013000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,TRUE,FALSE,1781,2020,855,570,820,18,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,10,034230001000; 034230036000; 034230037000; 034230080000; 034230083000; 034320013000; 034320023000; 044030010000; 044030013000; 044030014000,Certified Meter,0.3,,,0.1,0.2,0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1|0.0|0.0|0.0,0.3,1
52470,35589,Well-SP-018210106000=06031,-119.743388,36.284507,018210106000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018210106000,Not reported,,,,,,,,
52471,36522,Well-SP-009100007000=06031,-119.691994,36.355043,009100007000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009100007000,Not reported,,,,,,,,
52472,35936,Domestic Well,-119.627699,36.364753,014080086000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,15,2007,,,,,Unknown,,,,,,Not reported,,,,,,,,1
52473,35249,Well-SP-024150069000=06031,-119.763358,36.246907,024150069000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,024150069000,Not reported,,,,,,,,
52474,36489,Well-SP-006031010000=06031,-119.655973,36.397355,006031010000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006031010000,Not reported,,,,,,,,
52475,36009,Well-SP-014010041000=06031,-119.632624,36.387241,014010041000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,014010041000,Not reported,,,,,,,,
52476,35674,Well-SP-023100010000=06031,-119.777729,36.286201,023100010000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,023100010000,Not reported,,,,,,,,
52477,35728,Well-SP-017170003000=06031-202501131708099230,-119.742849,36.311856,017170003000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017170003000,Not reported,,,,,,,,
52478,35728,Well-SP-017170003000=06031,-119.742849,36.311856,017170003000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,017170003000,Not reported,,,,,,,,
52479,35405,Well-SP-009080020000=06031,-119.702564,36.342155,009080020000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,009080020000,Not reported,,,,,,,,
52480,35348,Well-SP-018210023000=06031-202501131708099300,-119.719787,36.293068,018210023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018210023000,Not reported,,,,,,,,
52481,35348,Well-SP-018210023000=06031-202501131708099330,-119.719787,36.293068,018210023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018210023000,Not reported,,,,,,,,
52482,35348,Well-SP-018210023000=06031-202501131708099370,-119.719787,36.293068,018210023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018210023000,Not reported,,,,,,,,
52483,35348,Well-SP-018210023000=06031-202501131708099400,-119.719787,36.293068,018210023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018210023000,Not reported,,,,,,,,
52484,35348,Well-SP-018210023000=06031,-119.719787,36.293068,018210023000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018210023000,Not reported,,,,,,,,
52485,36341,Well-SP-006020075000=06031,-119.699640,36.400303,006020075000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,006020075000,Not reported,,,,,,,,
52486,35529,Well-SP-018232047000=06031,-119.637449,36.295382,018232047000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018232047000,Not reported,,,,,,,,
52487,35671,Well-SP-024150080000=06031,-119.750504,36.252935,024150080000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,024150080000,Not reported,,,,,,,,
52488,36033,Well-SP-018262031000=06031,-119.716639,36.270327,018262031000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018262031000,Not reported,,,,,,,,
52489,36033,Well-SP-018262031000=06031,-119.716639,36.270327,018262031000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,018262031000,Not reported,,,,,,,,
52490,36384,Well-SP-016160087000=06031,-119.629008,36.306803,016160087000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016160087000,Not reported,,,,,,,,
52491,36384,Well-SP-016160087000=06031,-119.629008,36.306803,016160087000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016160087000,Not reported,,,,,,,,
52492,36384,Well-SP-016210007000=06031,-119.556100,36.293181,016210007000,Kings,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016210007000,Not reported,,,,,,,,
52493,36384,Well-SP-016210007000=06031,-119.556100,36.293181,016210007000,Kings,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016210007000,Not reported,,,,,,,,
52494,36384,Well-SP-016140085000=06031,-119.623665,36.302735,016140085000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016140085000,Not reported,,,,,,,,
52495,36384,Well-SP-016140085000=06031,-119.623665,36.302735,016140085000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016140085000,Not reported,,,,,,,,
52496,36384,Well-SP-155-190-001=06107,-119.522652,36.185911,155190001,Tulare,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,155190001,Not reported,,,,,,,,
52498,36384,Well-SP-016160087000=06031,-119.629008,36.306803,016160087000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016160087000,Not reported,,,,,,,,
52499,36384,Well-SP-016160087000=06031,-119.629008,36.306803,016160087000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016160087000,Not reported,,,,,,,,
52500,36384,Well-SP-016160087000=06031,-119.629008,36.306803,016160087000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016160087000,Not reported,,,,,,,,
52502,36384,Well-SP-016210007000=06031,-119.556100,36.293181,016210007000,Kings,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016210007000,Not reported,,,,,,,,
52503,36384,Well-SP-016210007000=06031,-119.556100,36.293181,016210007000,Kings,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016210007000,Not reported,,,,,,,,
52504,36384,Well-SP-016140085000=06031,-119.623665,36.302735,016140085000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016140085000,Not reported,,,,,,,,
52505,36384,Well-SP-016140085000=06031,-119.623665,36.302735,016140085000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016140085000,Not reported,,,,,,,,
52506,36384,Well-SP-155-190-001=06107,-119.522652,36.185911,155190001,Tulare,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,155190001,Not reported,,,,,,,,
52507,36384,Well-SP-155-190-001=06107,-119.522652,36.185911,155190001,Tulare,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,155190001,Not reported,,,,,,,,
52508,36384,Well-SP-155-190-001=06107,-119.522652,36.185911,155190001,Tulare,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,155190001,Not reported,,,,,,,,
52509,36384,Well-SP-016210007000=06031,-119.556100,36.293181,016210007000,Kings,5-022.11,Kaweah,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,016210007000,Not reported,,,,,,,,
